measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
2025-08-20 14:43:37.701,79.95,25.94,6.72,1.12,1.29,1.02,0.51,-0.16,-0.34,86.97,1.73,2.3,1.28,11.66,10.98,0.48,66.06,45.97,6.64,2.12,2.79,42.38,40.33,6.97,-0.3,-0.29,-0.32,-0.34,-0.42,125.13,112.05,96.0,68.67,41.2,20.6,14.05,36.31,31.94,8.47,8.09,6.0,4.25
2025-08-20 14:43:37.978,77.91,24.72,5.9,0.79,0.56,0.37,-0.22,-0.81,-0.59,81.25,-0.11,0.47,-0.76,11.66,10.9,-0.25,62.79,44.34,5.83,0.49,3.11,40.74,40.33,7.34,-0.5,-0.49,-0.56,-0.79,-0.82,123.91,112.87,93.56,65.8,38.55,18.14,14.05,32.84,28.87,7.98,7.93,5.8,3.84
2025-08-20 14:43:38.202,78.32,25.74,6.31,0.96,0.64,0.7,0.1,-0.24,-0.18,85.74,1.32,1.49,0.87,12.23,12.04,0.16,65.25,45.56,6.64,1.31,3.42,41.76,40.94,7.91,-0.38,-0.49,-0.32,-0.34,-0.46,124.72,120.61,94.37,67.44,39.37,18.55,14.46,34.26,31.53,8.63,8.34,6.08,4.37
2025-08-20 14:43:38.451,77.91,25.13,5.9,0.71,0.4,0.45,0.02,-0.08,-0.18,85.74,0.09,1.08,0.26,13.13,12.6,0.32,64.43,44.54,6.84,0.9,3.95,42.38,42.99,8.6,-0.3,-0.37,-0.36,-0.46,-0.5,124.72,113.27,93.96,67.44,38.96,17.53,14.66,34.26,33.17,8.96,8.46,6.13,4.37
2025-08-20 14:43:38.702,77.5,25.33,6.72,0.63,0.4,0.53,0.26,-0.08,-0.18,84.11,0.91,0.87,0.67,13.54,12.77,0.32,64.22,44.54,6.03,1.1,4.24,41.76,40.74,8.97,-0.34,-0.41,-0.4,-0.58,-0.62,125.13,114.5,91.52,66.21,37.33,17.94,15.07,33.04,31.33,9.2,8.58,6.08,4.25
2025-08-20 14:43:38.951,77.91,25.13,6.11,0.63,0.15,0.45,0.1,-0.48,-0.26,84.51,0.7,1.49,0.67,13.7,12.69,0.24,63.82,45.36,6.03,1.51,4.42,41.76,40.94,9.05,-0.34,-0.37,-0.36,-0.42,-0.58,124.32,110.01,93.15,67.44,38.75,17.94,14.46,31.61,28.46,8.8,8.5,6.13,4.33
2025-08-20 14:43:39.201,78.73,24.92,6.11,0.71,0.56,0.45,0.18,-0.16,-0.1,85.33,0.7,1.08,-0.15,13.62,12.69,0.16,64.84,45.97,6.84,1.71,4.54,41.97,38.28,9.17,-0.26,-0.17,-0.28,-0.42,-0.37,123.91,118.98,93.56,66.62,37.33,17.53,14.46,31.0,27.65,8.8,8.38,5.88,4.21
2025-08-20 14:43:39.452,78.32,24.52,5.29,0.63,0.48,0.7,0.26,-0.24,-0.26,85.33,0.91,1.28,0.46,13.62,12.36,0.07,64.63,45.15,6.64,1.71,4.48,42.17,38.08,9.13,-0.34,-0.41,-0.36,-0.42,-0.54,125.13,115.31,91.93,63.75,36.92,17.33,14.25,31.82,28.06,8.8,8.42,5.92,4.33
2025-08-20 14:43:39.701,79.13,25.13,6.51,1.12,0.72,0.78,0.43,-0.16,-0.02,84.92,1.11,1.08,0.46,13.7,12.36,0.24,63.82,45.36,6.23,1.92,4.28,41.76,38.69,9.13,-0.26,-0.17,-0.28,-0.38,-0.5,122.7,110.42,89.89,64.98,36.72,17.12,14.05,32.63,28.67,8.8,8.46,6.04,4.25
2025-08-20 14:43:39.951,78.32,25.74,6.51,1.12,0.8,0.78,0.43,0.01,0.06,86.97,1.73,1.69,0.67,13.54,12.36,0.24,65.86,45.97,7.25,1.71,4.18,41.97,38.69,8.97,-0.3,-0.21,-0.28,-0.38,-0.42,124.72,116.53,91.93,65.8,37.33,16.92,14.46,32.84,28.26,8.96,8.38,5.96,4.13
2025-08-20 14:43:40.202,78.73,25.33,6.92,0.71,0.8,0.61,0.26,-0.16,-0.02,86.15,1.11,1.49,0.26,13.29,12.2,0.24,65.04,45.77,7.25,1.51,3.93,41.76,39.1,8.72,-0.26,-0.25,-0.28,-0.46,-0.5,124.32,120.61,91.11,65.39,36.51,16.1,13.64,34.06,30.3,8.8,8.38,5.96,4.21
2025-08-20 14:43:40.451,77.5,24.92,6.31,0.96,0.64,0.7,0.26,-0.4,-0.26,84.51,0.7,1.28,0.67,13.13,12.12,0.24,65.25,45.56,7.05,1.51,3.77,40.74,38.69,8.68,-0.46,-0.33,-0.4,-0.54,-0.5,124.72,115.31,91.93,64.57,35.9,16.3,13.24,37.33,33.99,8.72,8.54,6.0,4.13
2025-08-20 14:43:40.701,77.09,24.52,6.11,0.88,0.8,0.78,0.18,-0.08,-0.02,85.33,0.91,1.28,1.07,13.13,12.28,0.4,64.43,45.56,6.64,1.92,3.58,41.35,38.69,8.52,-0.34,-0.37,-0.4,-0.5,-0.7,123.1,110.83,91.93,65.39,36.72,15.89,13.64,35.49,35.01,9.04,8.7,6.0,4.37
2025-08-20 14:43:40.979,77.09,24.72,5.9,0.55,0.31,0.21,-0.22,-0.48,-0.43,83.29,-0.11,0.87,0.05,12.56,11.3,-0.09,63.41,43.93,5.22,0.29,3.3,40.33,37.67,7.95,-0.46,-0.45,-0.48,-0.71,-0.7,121.48,119.79,88.26,62.12,35.29,14.67,11.61,31.41,28.87,8.63,8.3,5.88,4.04
2025-08-20 14:43:41.201,77.91,24.52,5.9,0.71,0.56,0.45,0.26,-0.16,-0.18,85.74,0.7,1.69,0.26,12.23,11.55,0.24,63.41,45.15,6.23,1.71,3.14,41.15,40.94,8.03,-0.22,-0.41,-0.36,-0.42,-0.54,124.72,106.35,91.93,65.8,37.33,16.71,12.83,32.22,30.1,8.88,8.5,5.92,4.29
2025-08-20 14:43:41.452,76.68,24.72,6.51,0.88,0.56,0.37,0.35,-0.24,-0.18,83.7,0.5,1.08,0.05,11.91,10.98,0.16,63.82,44.13,5.62,0.69,3.05,41.35,36.85,7.66,-0.26,-0.33,-0.36,-0.46,-0.46,123.1,113.27,92.74,67.03,36.92,16.71,11.81,33.45,30.92,8.72,8.3,5.92,4.25
2025-08-20 14:43:41.702,77.5,24.31,6.31,1.12,0.88,0.86,0.35,-0.16,-0.1,84.51,1.11,1.69,0.46,11.82,10.73,0.24,64.84,44.13,6.03,1.71,3.01,40.94,38.9,7.42,-0.46,-0.41,-0.4,-0.42,-0.37,124.72,121.42,93.96,67.44,38.55,17.12,12.01,32.22,25.6,8.55,8.05,5.84,4.13
2025-08-20 14:43:41.978,77.91,24.11,5.29,0.79,0.56,0.61,-0.06,-0.48,-0.59,83.29,0.09,0.87,-0.56,11.42,10.57,-0.33,63.61,43.93,4.6,0.08,2.79,39.71,37.47,7.05,-0.71,-0.62,-0.6,-0.62,-0.82,121.89,110.01,91.52,64.57,36.11,16.92,12.01,31.82,26.01,8.06,8.01,5.84,4.04
2025-08-20 14:43:42.207,77.5,24.72,6.31,1.36,1.04,0.94,0.43,-0.08,-0.18,84.11,1.11,1.49,0.05,11.58,10.73,0.07,65.04,45.15,6.23,1.31,2.89,41.35,39.31,7.26,-0.3,-0.21,-0.24,-0.38,-0.42,123.1,124.68,94.78,66.62,38.35,17.53,12.22,31.2,28.06,8.39,8.05,5.92,4.08
2025-08-20 14:43:42.459,76.68,24.72,6.51,1.12,0.88,1.02,0.35,-0.08,-0.1,85.33,1.52,1.49,0.26,11.91,11.06,0.07,65.04,45.15,7.05,2.33,2.91,40.74,39.31,7.26,-0.34,-0.37,-0.28,-0.46,-0.42,124.32,112.87,93.15,66.62,38.14,16.92,13.24,32.43,29.28,8.55,8.05,5.96,4.13
2025-08-20 14:43:42.710,77.09,24.92,6.31,0.79,0.8,0.78,0.26,-0.24,-0.34,84.92,1.11,1.28,0.26,11.99,11.14,0.24,64.84,45.77,6.44,1.51,3.09,40.53,39.31,7.42,-0.46,-0.41,-0.48,-0.67,-0.74,122.7,114.5,95.19,67.44,38.35,17.33,12.63,31.2,28.87,8.47,7.97,5.8,4.13
2025-08-20 14:43:43.022,76.27,24.72,6.31,0.79,0.72,0.45,0.18,-0.4,-0.43,84.11,0.3,0.47,-0.35,11.66,11.14,-0.09,64.43,44.34,6.23,1.71,3.22,39.51,37.67,7.58,-0.42,-0.58,-0.48,-0.58,-0.66,122.7,114.9,92.33,67.03,38.35,18.55,13.24,31.82,30.71,8.55,8.21,6.0,4.25
2025-08-20 14:43:43.201,76.68,25.33,6.51,1.12,1.04,0.78,0.35,-0.16,-0.02,86.15,1.11,1.89,0.67,12.64,11.63,0.07,65.25,45.56,6.84,1.1,3.52,40.74,40.12,8.15,-0.3,-0.29,-0.32,-0.5,-0.46,123.91,115.31,93.56,67.03,38.96,18.76,13.85,33.65,28.87,8.72,8.26,6.17,4.33
2025-08-20 14:43:43.451,76.27,24.92,6.31,0.88,0.64,0.61,0.1,-0.24,-0.26,86.15,0.91,1.69,0.67,12.72,11.87,0.4,65.86,46.18,7.05,1.1,3.71,40.12,40.12,8.15,-0.38,-0.41,-0.36,-0.46,-0.62,123.91,117.35,93.15,67.03,39.16,18.76,14.05,32.84,30.3,8.63,8.34,6.17,4.29
2025-08-20 14:43:43.702,77.09,24.52,5.9,0.96,0.64,0.78,0.1,-0.4,-0.02,86.15,0.91,0.87,0.87,13.21,11.87,0.24,65.45,45.97,7.86,1.31,3.85,40.74,38.49,8.56,-0.38,-0.37,-0.36,-0.38,-0.46,124.72,115.31,93.96,69.49,38.75,18.35,14.86,32.22,30.51,8.63,8.38,6.04,4.25
2025-08-20 14:43:43.951,77.5,24.11,5.7,0.79,0.48,0.53,0.26,-0.24,-0.02,85.33,0.7,1.08,0.67,13.21,12.12,0.32,65.45,46.38,7.45,0.9,3.91,40.53,39.92,8.72,-0.34,-0.29,-0.28,-0.38,-0.37,124.32,118.16,93.96,69.9,39.16,18.55,15.27,32.22,31.33,8.8,8.5,6.08,4.25
2025-08-20 14:43:44.202,75.05,23.7,5.9,0.71,0.4,0.53,0.1,-0.16,-0.02,85.74,0.5,1.08,0.46,13.45,12.6,0.32,65.45,46.79,7.25,1.1,3.97,41.15,39.31,8.8,-0.46,-0.25,-0.4,-0.5,-0.54,124.72,112.46,93.96,68.67,39.37,18.96,15.47,33.04,31.94,9.2,8.62,6.13,4.17
2025-08-20 14:43:44.452,74.23,22.89,5.29,0.63,0.31,0.37,0.02,-0.16,-0.26,84.92,0.7,0.87,0.46,13.45,12.36,0.16,64.43,45.77,6.84,1.31,3.97,40.74,40.53,9.09,-0.38,-0.33,-0.32,-0.42,-0.7,123.1,120.61,93.15,67.44,39.37,18.55,14.86,31.0,28.26,9.53,8.66,5.8,4.21
2025-08-20 14:43:44.701,75.05,23.5,5.29,0.55,0.64,0.61,-0.06,-0.08,-0.02,85.74,0.5,1.49,0.87,13.54,12.36,0.32,65.86,45.97,7.25,0.9,4.09,40.12,40.53,8.97,-0.34,-0.25,-0.24,-0.38,-0.37,125.94,112.46,95.6,69.08,39.57,18.96,15.07,33.45,28.67,9.2,8.7,6.13,4.33
2025-08-20 14:43:44.978,76.27,22.68,4.08,0.23,0.15,0.13,-0.31,-0.57,-0.51,82.88,-1.34,-0.35,-1.17,12.8,11.55,-0.17,63.82,44.54,5.42,-0.53,4.03,39.3,39.1,8.8,-0.54,-0.53,-0.6,-0.75,-0.74,122.29,113.68,92.33,66.21,38.14,17.94,13.44,32.63,29.9,8.63,8.3,5.68,4.04
2025-08-20 14:43:45.202,77.09,23.5,5.09,0.63,0.48,0.45,0.18,-0.16,-0.02,84.92,0.91,1.08,0.67,13.54,12.28,0.32,64.63,45.36,6.64,1.51,4.05,41.15,40.94,8.97,-0.3,-0.33,-0.32,-0.46,-0.46,125.13,120.2,96.0,68.67,39.57,19.17,14.46,33.24,27.65,9.04,8.54,5.96,4.25
2025-08-20 14:43:45.451,75.45,23.09,4.48,0.23,0.07,0.21,-0.22,-0.57,-0.51,84.11,-0.11,-0.15,-0.15,13.05,12.2,-0.09,64.43,44.74,6.23,0.69,3.81,39.92,40.33,8.88,-0.42,-0.33,-0.36,-0.46,-0.58,124.72,114.5,96.0,69.08,40.38,19.98,15.27,32.84,28.67,9.53,8.78,5.96,4.25
2025-08-20 14:43:45.702,76.68,24.11,5.09,0.63,0.56,0.7,0.18,0.01,-0.02,83.7,0.7,1.28,-0.15,13.37,11.79,0.24,64.84,45.15,6.84,1.71,4.05,40.94,39.51,8.97,-0.26,-0.33,-0.36,-0.46,-0.46,125.13,117.35,96.82,69.49,40.99,20.6,14.66,31.61,28.67,9.37,8.62,5.92,4.33
2025-08-20 14:43:45.978,76.68,23.3,4.69,0.55,0.4,0.37,-0.06,-0.57,-0.43,84.11,0.09,1.08,-0.56,13.13,11.71,-0.17,64.02,45.36,6.23,1.1,4.11,40.12,39.1,8.72,-0.5,-0.66,-0.48,-0.67,-0.62,122.29,117.76,94.78,67.85,39.37,19.37,13.85,32.22,27.65,8.47,8.17,5.76,3.96
2025-08-20 14:43:46.201,76.68,24.52,5.29,1.12,0.72,0.7,0.35,-0.08,0.14,85.74,1.11,1.89,1.07,13.29,12.28,0.32,65.25,45.36,6.23,1.71,4.22,42.17,39.51,9.01,-0.34,-0.29,-0.2,-0.5,-0.33,125.53,116.13,97.23,70.71,41.2,20.8,15.68,33.04,28.87,8.96,8.54,5.92,4.25
2025-08-20 14:43:46.452,76.27,23.7,5.09,0.63,0.48,0.53,0.1,-0.16,-0.18,85.74,0.7,1.28,-0.35,13.62,12.04,0.07,64.84,45.97,6.64,1.31,4.42,41.15,39.51,9.17,-0.46,-0.33,-0.32,-0.42,-0.62,124.32,123.87,95.6,69.9,40.79,19.98,15.27,32.02,29.28,8.72,8.34,5.84,4.08
2025-08-20 14:43:46.702,76.27,23.91,5.7,0.88,0.56,0.7,-0.06,0.01,-0.26,84.51,0.7,1.49,0.87,13.86,12.6,0.16,65.25,45.77,6.84,1.71,4.48,41.35,40.74,9.45,-0.26,-0.33,-0.28,-0.38,-0.37,124.72,117.35,96.0,70.3,40.99,21.21,16.08,33.24,30.51,9.2,8.46,5.96,4.17
2025-08-20 14:43:46.978,75.45,23.7,4.89,0.31,0.31,0.29,-0.06,-0.48,-0.34,82.47,-0.32,0.06,-0.56,13.7,12.2,-0.25,64.02,43.52,6.03,0.08,4.69,39.92,39.92,9.33,-0.5,-0.53,-0.56,-0.71,-0.62,123.1,122.65,93.15,67.85,39.77,18.96,14.86,30.18,28.06,8.55,8.34,5.72,4.08
2025-08-20 14:43:47.202,76.68,23.91,5.29,0.79,0.48,0.61,0.18,-0.32,-0.1,84.11,0.91,1.08,0.87,14.35,13.17,0.16,65.45,45.56,6.23,0.69,4.97,42.17,41.15,9.9,-0.3,-0.33,-0.36,-0.42,-0.5,126.34,112.05,96.82,69.49,42.83,21.21,16.29,30.59,28.06,9.29,8.62,5.96,4.13
2025-08-20 14:43:47.451,75.45,23.5,4.08,0.71,0.4,0.53,0.18,-0.32,-0.1,84.92,0.5,1.08,0.46,14.43,12.93,0.24,66.27,46.58,6.84,1.71,5.03,41.56,40.53,10.31,-0.34,-0.33,-0.4,-0.34,-0.66,125.53,122.65,96.82,70.3,41.4,22.23,16.29,29.78,29.08,9.2,8.58,5.64,4.04
2025-08-20 14:43:47.702,78.73,23.91,4.69,0.88,0.64,0.78,0.35,0.01,-0.18,88.19,0.91,1.28,0.46,14.35,12.93,0.24,67.29,46.58,8.47,1.92,5.05,42.17,39.51,10.43,-0.34,-0.29,-0.32,-0.38,-0.54,127.16,121.42,98.86,71.94,42.01,22.85,15.88,30.8,31.12,9.37,8.46,5.76,3.88
2025-08-20 14:43:47.979,77.09,23.09,4.28,0.55,0.4,0.37,-0.14,-0.97,-0.67,83.29,-0.32,0.26,-0.76,13.94,12.69,-0.25,64.63,45.77,6.64,0.69,4.79,40.33,38.9,10.02,-0.67,-0.53,-0.6,-0.71,-0.82,123.1,121.83,94.37,68.67,41.81,21.01,15.68,27.53,27.44,8.88,8.42,5.55,3.92
2025-08-20 14:43:48.210,78.32,23.7,4.89,0.71,0.64,0.45,0.02,-0.65,-0.18,85.74,0.5,0.67,-0.56,14.51,13.34,0.16,65.86,46.18,7.66,1.31,4.95,40.94,39.51,10.27,-0.38,-0.49,-0.52,-0.71,-0.66,125.53,130.39,94.37,68.26,40.18,20.19,15.68,28.55,28.87,9.29,8.5,5.59,3.96
2025-08-20 14:43:48.460,75.45,23.3,4.69,0.71,0.56,0.53,0.1,-0.32,-0.18,86.56,1.11,1.69,0.67,14.6,13.09,-0.01,65.86,46.58,7.86,1.51,5.17,41.35,39.92,10.39,-0.58,-0.62,-0.64,-0.83,-0.86,125.13,111.64,93.96,67.85,39.16,19.37,15.47,28.55,27.65,8.72,8.3,5.51,3.84
2025-08-20 14:43:48.710,77.09,24.11,5.5,0.79,0.56,0.29,0.1,-0.32,-0.43,86.56,0.7,1.08,0.67,14.92,13.34,0.16,64.63,45.56,6.84,1.31,5.32,40.53,38.69,10.51,-0.5,-0.66,-0.64,-0.75,-0.7,127.16,120.2,96.0,69.08,41.2,20.8,16.29,30.18,28.67,9.12,8.46,5.59,3.96
2025-08-20 14:43:49.030,76.27,23.09,4.69,0.63,0.4,0.37,-0.22,-0.73,-0.51,83.7,-0.11,0.26,-0.56,14.92,13.42,-0.09,64.02,44.54,5.62,0.49,5.15,40.33,40.74,10.63,-0.75,-0.49,-0.6,-0.62,-0.86,125.94,112.05,95.19,69.08,40.38,19.98,16.29,33.65,30.3,9.45,8.7,5.68,4.13
2025-08-20 14:43:49.202,76.27,24.11,5.5,0.63,0.48,0.21,0.1,-0.65,-0.26,83.7,1.32,1.28,0.26,15.49,13.5,0.16,65.25,45.56,6.03,1.71,5.42,42.38,39.31,11.16,-0.54,-0.49,-0.52,-0.54,-0.74,128.37,115.31,97.23,69.49,41.2,19.98,17.51,34.88,30.51,9.77,8.87,5.8,4.04
2025-08-20 14:43:49.451,75.86,23.7,4.69,0.71,0.56,0.61,0.18,-0.32,-0.26,86.97,0.5,0.87,0.46,15.33,13.42,0.16,65.86,46.58,7.45,1.92,5.15,41.76,40.12,11.08,-0.54,-0.41,-0.44,-0.54,-0.42,128.37,124.68,95.6,68.26,40.59,18.96,16.29,34.88,32.35,9.86,8.87,5.8,4.04
2025-08-20 14:43:49.702,76.68,24.31,4.89,0.79,0.48,0.45,0.1,-0.24,-0.18,86.56,0.91,1.08,0.46,14.92,13.17,0.07,67.09,47.2,7.86,2.12,5.13,41.97,37.87,10.71,-0.26,-0.45,-0.44,-0.58,-0.66,126.75,124.28,93.56,67.44,38.55,17.73,15.68,33.04,29.08,9.45,8.66,5.51,3.84
2025-08-20 14:43:49.978,76.68,23.3,4.28,0.63,0.31,0.37,-0.14,-0.65,-0.67,83.7,-0.32,0.06,-1.17,14.11,12.28,-0.25,64.63,44.95,7.86,0.9,4.79,40.53,37.67,10.06,-0.75,-0.7,-0.64,-0.91,-0.86,126.34,125.09,90.29,63.75,37.74,16.1,13.85,33.24,28.26,9.04,8.38,5.31,3.76
2025-08-20 14:43:50.201,77.5,23.91,5.09,1.04,0.8,0.7,0.26,-0.32,-0.26,85.33,1.11,1.08,0.26,14.27,12.6,0.24,65.45,46.38,7.86,1.92,4.81,41.35,38.9,10.19,-0.54,-0.53,-0.48,-0.67,-0.58,129.59,115.72,93.96,66.62,37.53,17.12,14.46,32.02,28.06,9.04,8.62,5.72,4.0
2025-08-20 14:43:50.452,75.45,23.3,4.89,1.2,1.04,0.78,0.43,-0.4,-0.26,85.33,0.5,1.69,0.05,13.86,12.28,0.24,66.27,46.79,8.27,1.1,4.48,41.15,39.31,9.82,-0.46,-0.49,-0.44,-0.54,-0.74,128.37,117.76,93.56,67.03,37.33,17.53,13.85,29.98,26.83,9.45,8.54,5.64,3.92
2025-08-20 14:43:50.702,77.09,24.11,5.5,1.28,0.72,1.02,0.35,-0.24,-0.18,85.33,1.32,1.49,0.67,13.94,12.36,0.24,65.86,45.77,8.47,2.12,4.22,42.38,38.9,9.45,-0.38,-0.41,-0.44,-0.62,-0.62,128.37,113.27,93.56,66.62,37.13,16.51,14.25,32.02,30.3,9.37,8.74,6.04,4.08
2025-08-20 14:43:50.951,77.09,23.91,4.89,1.2,0.88,1.02,0.26,-0.48,-0.18,86.56,1.11,1.69,0.67,13.37,11.87,0.24,65.25,46.38,8.47,2.12,4.03,41.56,38.9,9.21,-0.54,-0.66,-0.56,-0.71,-0.74,127.16,113.27,92.74,66.21,37.13,16.92,13.44,35.29,30.1,9.04,8.46,5.68,3.96
2025-08-20 14:43:51.202,75.86,23.7,5.29,0.96,0.8,0.78,0.18,-0.57,-0.18,86.15,1.52,1.08,0.26,13.05,11.63,0.24,64.84,45.56,8.27,1.31,3.81,41.35,40.74,8.84,-0.58,-0.58,-0.52,-0.67,-0.7,127.97,116.94,93.15,67.44,38.14,17.12,13.03,34.88,32.55,8.8,8.38,5.72,4.08
2025-08-20 14:43:51.452,75.45,23.91,5.09,0.88,0.31,0.7,0.26,-0.24,-0.1,84.92,1.52,1.49,0.87,12.64,11.47,0.24,65.25,45.56,7.45,1.71,3.69,40.94,39.51,8.27,-0.42,-0.41,-0.56,-0.67,-0.74,126.34,112.87,93.15,67.03,37.33,16.51,12.42,34.88,29.69,8.63,8.13,5.8,4.08
2025-08-20 14:43:51.701,76.68,24.31,5.5,0.55,0.56,0.61,0.1,-0.48,-0.34,85.74,0.91,1.49,0.46,12.56,11.06,0.4,64.84,46.18,8.27,1.71,3.69,41.35,39.51,8.27,-0.42,-0.45,-0.44,-0.71,-0.74,127.16,119.79,92.33,66.62,37.53,16.51,13.85,35.08,31.53,8.47,7.93,5.51,3.84
2025-08-20 14:43:51.978,75.45,23.3,5.09,0.47,0.15,0.21,-0.22,-0.57,-0.59,83.7,0.3,0.47,-0.76,11.91,10.41,-0.5,64.22,45.36,6.23,0.49,3.46,39.3,38.28,7.87,-0.71,-0.74,-0.73,-0.87,-0.82,125.13,119.39,89.07,63.75,36.51,14.87,12.01,34.88,29.49,7.98,7.81,5.51,3.8
2025-08-20 14:43:52.202,77.5,24.52,5.9,0.96,0.8,0.7,0.1,-0.16,-0.18,86.15,0.3,1.69,0.67,12.48,11.3,0.16,65.65,46.18,7.66,1.51,3.6,41.35,39.51,8.07,-0.58,-0.49,-0.56,-0.58,-0.74,127.16,110.83,92.33,64.16,37.74,15.89,13.85,37.33,33.37,8.39,7.97,5.76,4.04
2025-08-20 14:43:52.451,75.86,23.7,5.5,0.79,0.56,0.61,0.02,-0.73,-0.51,84.92,0.91,1.49,0.46,12.31,11.06,-0.09,65.04,45.15,7.45,1.51,3.64,41.15,39.51,8.19,-0.46,-0.53,-0.6,-0.71,-0.74,125.53,111.24,91.52,64.57,36.51,15.89,13.44,35.49,33.78,8.23,8.01,5.76,3.92
2025-08-20 14:43:52.702,76.27,24.11,5.7,0.88,0.64,0.53,0.1,-0.4,-0.18,86.15,0.91,1.49,0.87,12.56,11.47,0.24,64.63,45.36,7.45,1.1,3.4,40.94,41.15,8.11,-0.46,-0.58,-0.56,-0.58,-0.78,125.13,115.31,93.15,66.62,37.74,16.3,14.05,33.45,30.71,8.8,8.26,5.84,4.13
2025-08-20 14:43:52.979,75.05,24.11,5.29,0.39,-0.09,0.21,-0.39,-0.65,-0.83,82.88,-0.11,0.06,-0.76,11.99,10.9,-0.17,63.2,43.52,5.83,0.08,3.38,40.12,38.69,8.07,-0.63,-0.74,-0.68,-0.87,-0.82,123.91,114.09,89.48,63.35,35.5,14.87,12.22,34.26,30.51,8.47,8.09,5.59,3.88
2025-08-20 14:43:53.201,76.68,24.31,5.7,0.79,0.56,0.53,0.1,-0.32,-0.51,85.33,0.91,1.49,-0.15,12.56,11.47,0.32,64.84,46.58,7.05,1.51,3.34,41.15,38.49,8.15,-0.38,-0.53,-0.44,-0.58,-0.62,126.75,110.83,93.15,65.39,36.72,15.69,13.24,35.08,32.35,9.04,8.46,5.92,4.17
2025-08-20 14:43:53.452,75.45,24.52,5.29,0.79,0.48,0.53,0.02,-0.24,-0.26,84.51,0.7,1.28,0.46,12.39,11.3,0.16,64.43,45.15,7.05,1.51,3.22,41.56,39.72,7.95,-0.46,-0.41,-0.48,-0.46,-0.46,125.94,115.31,91.52,64.98,35.7,15.69,12.42,35.49,33.99,8.88,8.26,5.88,4.17
2025-08-20 14:43:53.701,76.27,24.31,5.7,0.88,0.64,0.7,0.18,-0.24,-0.18,86.15,0.7,1.49,0.46,11.99,11.06,0.16,65.04,45.97,7.25,1.31,3.16,41.35,39.51,7.66,-0.34,-0.49,-0.36,-0.58,-0.54,124.32,111.64,89.89,63.75,35.5,14.87,11.81,32.02,26.83,8.63,8.09,5.88,4.0
2025-08-20 14:43:53.951,75.86,24.31,5.5,0.79,0.72,0.7,0.18,-0.08,-0.02,86.15,0.91,1.49,0.67,11.91,10.81,-0.01,65.45,46.38,7.25,1.31,3.01,41.76,39.51,7.54,-0.26,-0.25,-0.32,-0.46,-0.5,125.13,114.09,91.52,65.8,37.13,15.89,12.22,28.96,22.54,8.55,8.01,5.84,4.21
2025-08-20 14:43:54.210,76.27,24.52,6.11,0.88,0.72,0.94,0.43,-0.16,-0.26,84.92,0.7,1.28,0.05,11.58,10.73,0.16,64.84,46.38,7.05,1.71,2.99,40.94,39.1,7.5,-0.42,-0.58,-0.52,-0.71,-0.62,124.72,110.01,89.89,63.75,35.09,15.28,11.61,26.51,20.49,8.06,7.89,5.72,4.04
2025-08-20 14:43:54.459,76.27,24.52,5.9,1.28,1.45,1.1,0.67,-0.32,-0.34,86.15,1.93,2.3,0.46,11.5,10.81,0.24,66.27,46.79,8.07,1.51,2.89,40.94,40.53,7.22,-0.22,-0.45,-0.36,-0.42,-0.58,124.32,112.05,89.89,63.75,35.09,15.49,11.2,26.1,21.92,8.15,7.73,5.72,3.96
2025-08-20 14:43:54.710,79.13,25.13,6.92,2.09,2.02,1.43,0.51,-0.24,-0.26,86.56,1.93,2.3,0.46,11.5,10.81,-0.01,65.65,46.58,8.47,2.33,2.69,40.94,39.72,7.05,-0.42,-0.41,-0.44,-0.58,-0.66,124.32,105.53,91.93,66.21,37.33,15.89,11.81,29.37,25.4,8.31,8.01,5.92,4.21
2025-08-20 14:43:54.959,77.91,24.92,6.51,1.77,1.45,1.02,0.26,-0.08,-0.51,86.15,1.73,2.1,0.26,11.42,10.73,0.24,65.65,46.58,7.45,2.12,2.87,40.94,38.9,7.09,-0.38,-0.45,-0.44,-0.67,-0.58,124.32,110.01,91.11,65.39,37.53,17.12,11.4,29.57,28.87,8.15,7.89,5.84,4.04
2025-08-20 14:43:55.202,77.09,24.92,6.31,1.2,1.13,0.7,0.18,-0.08,-0.18,86.15,1.73,1.69,0.46,11.58,11.06,0.4,65.65,45.97,7.86,1.92,2.89,41.56,40.74,7.18,-0.26,-0.25,-0.32,-0.38,-0.5,123.51,116.13,93.15,67.85,37.74,17.12,13.24,31.41,29.49,8.23,8.09,6.04,4.21
2025-08-20 14:43:55.452,77.5,24.52,6.11,0.71,0.64,0.37,-0.22,-0.08,-0.1,86.15,0.7,1.69,0.87,11.99,11.3,0.07,65.65,46.99,8.47,2.12,2.93,41.76,39.92,7.42,-0.26,-0.33,-0.28,-0.46,-0.42,125.94,115.31,93.15,66.21,37.13,16.92,13.03,32.02,31.33,8.63,8.09,5.96,4.21
