measuring point,CON_L1,GF1,GF2,GF6,GF7,GF8,GF11,GF14,GF17,SEG1,GF3,GF4,CONV1,RIS10,RIS11,CONV2,SEG2,SEG3,SEG4,SEG5,dp2,ILS1,ILS2,dp1,GF19,GF22,GF23,ZL1,ZL2,CON_R1,CON_R2,RIS1,RIS2,RIS3,RIS4,RIS5,ULS1,ULS2,RIS12,RIS13,ZR1,ZR2
sensor number,1,3,4,6,7,8,9,10,11,13,15,16,17,21,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,48,49,50,51,52,53
sensor range,500,250,250,100,100,100,100,100,100,500,250,250,250,100,100,100,250,250,250,250,25,250,250,50,50,50,50,50,50,500,500,500,500,250,250,250,250,250,100,50,50,50
sensor height,-0.187,-0.046,0.033,0.233,0.349,0.449,0.599,0.749,0.899,-0.245,0.083,0.131,0.178,0.601,1.101,0.478,-0.205,-0.165,-0.084,-0.023,nan,0.628,0.628,nan,0.999,1.295,1.488,1.154,1.592,-0.35,-0.35,-0.29,-0.225,-0.16,-0.128,-0.03,1.056,1.056,1.637,1.735,1.401,1.839
2025-08-20 14:48:14.967,81.59,29.61,10.78,-0.02,-0.41,-0.04,-0.31,-0.73,-0.67,89.42,-0.72,-0.15,-0.96,13.45,12.12,-0.09,69.54,49.85,11.32,-0.12,4.66,42.99,41.35,9.62,0.15,0.16,0.25,0.07,-0.09,128.37,113.68,95.6,66.62,37.94,18.76,13.85,33.45,31.53,8.31,7.97,5.72,3.88
2025-08-20 14:48:15.211,83.22,30.02,11.6,0.31,0.23,0.29,0.02,-0.48,-0.18,89.42,0.5,0.67,0.46,13.94,12.44,-0.01,69.74,50.67,11.93,0.69,4.58,40.94,39.1,9.37,-0.42,-0.41,-0.4,-0.5,-0.5,125.94,107.16,92.74,65.8,38.55,17.94,15.07,35.69,32.14,8.55,8.3,6.0,4.25
2025-08-20 14:48:15.460,82.0,29.81,11.19,0.14,0.07,0.13,-0.14,-0.24,-0.34,89.42,0.3,0.87,0.67,13.94,12.77,0.07,69.54,49.65,11.12,0.08,4.66,40.94,39.72,9.41,-0.54,-0.41,-0.56,-0.67,-0.78,124.32,112.05,92.74,66.21,37.33,18.14,14.25,35.08,33.99,8.88,8.3,5.96,4.21
2025-08-20 14:48:15.710,81.18,29.61,11.19,0.39,0.23,0.37,-0.14,-0.32,-0.34,89.83,0.3,1.08,0.46,14.19,12.85,0.16,69.54,50.88,11.73,0.9,4.79,41.15,38.69,9.78,-0.42,-0.49,-0.44,-0.5,-0.54,126.34,105.12,93.15,66.21,37.94,17.73,15.07,34.47,35.83,9.04,8.42,6.08,4.29
2025-08-20 14:48:15.961,81.59,29.81,11.6,0.55,0.31,0.45,0.18,-0.16,-0.18,89.01,0.3,0.87,0.05,14.27,13.01,0.07,68.92,49.45,11.93,0.29,4.89,40.33,39.1,9.74,-0.46,-0.45,-0.44,-0.58,-0.54,125.13,112.46,92.33,66.62,37.74,18.35,14.46,36.51,35.83,9.2,8.34,6.0,4.17
2025-08-20 14:48:16.211,80.77,30.02,10.78,0.63,0.4,0.21,0.02,-0.24,-0.26,89.01,0.7,1.08,0.26,14.19,12.77,0.16,69.74,50.26,11.73,0.69,4.87,40.74,38.49,9.94,-0.42,-0.49,-0.44,-0.5,-0.62,123.91,117.76,92.74,68.26,37.94,18.55,15.07,32.84,34.19,9.61,8.5,5.92,4.13
2025-08-20 14:48:16.461,79.95,29.81,11.39,0.55,0.31,0.37,-0.06,-0.16,-0.18,88.6,0.7,1.28,0.05,14.51,13.01,0.07,69.95,50.88,12.14,0.9,4.85,40.74,40.33,9.98,-0.42,-0.37,-0.4,-0.54,-0.58,126.34,112.46,92.33,65.8,36.11,18.14,15.27,33.65,31.74,9.04,8.58,5.92,4.29
2025-08-20 14:48:16.711,80.36,29.81,11.39,0.23,0.23,0.29,-0.06,-0.32,-0.26,88.19,0.3,0.87,-0.35,13.78,12.69,0.07,69.13,50.06,11.12,0.9,4.69,40.74,40.12,9.66,-0.42,-0.45,-0.44,-0.62,-0.62,125.13,110.83,89.07,63.35,35.5,17.12,13.85,32.84,31.94,8.96,8.42,5.96,4.17
2025-08-20 14:48:16.959,80.36,29.61,11.6,0.63,0.4,0.45,0.26,-0.24,-0.18,89.42,0.7,0.67,0.26,13.94,12.6,0.07,69.13,49.85,11.93,0.9,4.26,40.53,39.1,9.45,-0.38,-0.41,-0.44,-0.75,-0.66,123.91,104.31,90.7,65.8,37.53,17.12,13.85,33.04,31.53,9.2,8.58,5.96,4.21
2025-08-20 14:48:17.211,81.18,29.4,11.39,0.47,0.56,0.7,0.02,-0.16,-0.43,89.83,0.3,0.87,0.46,13.78,12.52,0.16,69.33,50.06,11.12,0.69,4.03,40.12,38.69,9.21,-0.34,-0.37,-0.44,-0.62,-0.54,123.51,107.16,90.7,67.03,37.33,17.12,14.25,33.65,33.17,9.29,8.58,5.96,4.17
2025-08-20 14:48:17.455,79.13,29.2,11.39,0.55,0.48,0.45,-0.06,-0.65,-0.34,89.42,0.5,0.87,0.46,13.05,12.12,-0.09,69.33,50.06,11.53,1.1,3.89,41.15,37.87,8.97,-0.42,-0.49,-0.48,-0.54,-0.62,124.32,105.94,93.56,66.62,39.16,20.19,13.44,34.47,34.6,8.88,8.34,5.8,4.08
2025-08-20 14:48:17.710,80.36,29.4,11.19,0.55,0.4,0.53,-0.22,-0.24,-0.18,90.64,0.7,1.08,0.05,12.88,11.71,0.16,69.95,50.67,11.32,0.9,3.58,40.33,38.49,8.44,-0.46,-0.37,-0.44,-0.62,-0.62,123.1,118.98,93.15,68.26,40.38,20.39,13.44,34.26,32.35,9.04,8.3,5.8,4.0
2025-08-20 14:48:17.964,82.41,29.81,10.99,0.63,0.4,-0.04,-0.22,-0.4,-0.59,90.64,-0.11,-0.35,-0.35,12.56,11.47,-0.17,69.54,50.88,11.53,0.49,3.67,39.92,37.26,8.36,-0.46,-0.37,-0.4,-0.46,-0.66,124.72,122.65,91.52,67.03,39.37,19.37,13.44,32.43,28.46,8.47,8.01,5.84,4.08
2025-08-20 14:48:18.210,83.22,29.81,10.99,0.71,0.48,0.53,0.1,-0.32,-0.26,91.05,0.5,1.08,0.26,12.88,11.63,0.16,69.95,50.67,11.53,1.31,3.91,40.94,38.69,8.52,-0.38,-0.45,-0.44,-0.38,-0.54,123.1,109.61,93.15,67.03,39.37,18.96,13.64,33.04,28.67,8.55,8.09,5.8,4.04
2025-08-20 14:48:18.458,82.0,29.61,10.38,0.63,0.72,0.7,0.26,-0.24,-0.18,90.23,0.09,0.47,0.05,12.88,11.55,-0.01,70.15,50.67,11.73,0.9,4.22,40.53,39.31,8.72,-0.42,-0.37,-0.44,-0.5,-0.62,124.72,120.2,92.74,66.62,38.55,19.37,14.25,35.29,32.35,8.39,7.93,5.64,3.96
2025-08-20 14:48:18.710,80.77,30.02,11.39,0.79,0.56,0.45,0.18,-0.32,-0.34,90.64,0.5,1.28,0.05,13.21,12.04,0.07,69.13,50.26,11.73,0.9,4.46,39.92,40.12,9.05,-0.46,-0.41,-0.56,-0.62,-0.66,126.34,108.38,95.19,70.3,42.01,23.46,14.86,33.45,30.1,8.55,8.13,5.72,3.92
2025-08-20 14:48:18.964,82.81,30.42,11.6,0.79,0.88,0.37,0.26,-0.48,-0.18,90.23,-0.32,0.87,-0.15,13.45,12.04,-0.09,70.15,50.88,12.14,1.31,4.93,40.12,39.72,9.45,-0.5,-0.37,-0.4,-0.62,-0.7,125.53,126.31,97.63,73.17,43.85,24.07,15.47,32.84,31.53,8.47,7.81,5.55,3.84
2025-08-20 14:48:19.210,84.04,31.03,11.8,0.88,0.8,0.7,0.02,0.01,-0.02,93.91,1.32,1.89,0.46,14.43,12.93,0.07,72.19,52.51,13.16,2.12,5.09,39.92,39.31,9.9,-0.46,-0.37,-0.4,-0.5,-0.54,127.56,125.91,97.23,70.71,44.05,24.07,16.29,33.86,28.26,8.72,8.34,5.76,4.13
2025-08-20 14:48:19.458,85.27,31.03,11.6,1.28,1.13,0.86,0.51,-0.16,-0.1,93.5,1.11,1.28,0.26,14.76,13.01,-0.09,72.81,53.33,13.97,2.53,5.44,39.92,40.53,10.43,-0.18,-0.29,-0.32,-0.38,-0.46,127.16,126.31,95.6,69.08,41.4,21.62,17.51,32.63,30.3,9.12,8.38,5.64,4.0
2025-08-20 14:48:19.710,83.22,30.63,11.39,0.96,0.88,0.53,0.18,-0.08,-0.26,93.91,0.91,1.49,0.05,15.17,13.66,0.16,72.4,52.92,13.16,2.12,5.68,40.53,39.72,10.84,-0.5,-0.45,-0.48,-0.58,-0.62,127.16,125.5,95.19,68.26,40.99,21.41,16.9,33.86,29.69,9.2,8.58,5.76,4.04
2025-08-20 14:48:19.965,84.45,31.03,11.19,0.88,0.8,0.53,0.1,-0.48,-0.43,91.87,0.5,1.08,-0.15,15.41,13.91,0.07,71.17,51.69,13.16,1.1,5.62,40.12,40.74,10.92,-0.46,-0.37,-0.44,-0.62,-0.54,126.75,118.57,94.78,68.26,40.59,21.21,16.49,31.0,26.01,9.12,8.38,5.8,4.04
2025-08-20 14:48:20.210,84.04,31.03,12.0,0.88,0.64,0.61,0.26,-0.24,-0.1,92.28,0.7,1.49,0.46,15.17,14.23,-0.01,71.58,51.9,12.95,1.51,5.85,40.33,39.31,11.24,-0.34,-0.29,-0.36,-0.42,-0.42,128.37,121.83,94.78,67.85,39.77,22.03,17.1,31.82,27.24,9.2,8.5,5.76,4.04
2025-08-20 14:48:20.458,84.45,30.63,11.8,1.04,0.64,0.86,0.26,0.09,-0.02,93.91,1.32,2.1,0.46,16.31,14.64,0.4,71.99,53.33,12.95,2.12,6.11,41.56,41.35,11.53,-0.38,-0.33,-0.32,-0.42,-0.5,128.37,122.65,95.6,69.49,39.98,21.41,17.51,30.8,25.4,9.2,8.58,5.84,4.04
2025-08-20 14:48:20.710,83.63,30.83,12.21,0.79,0.88,0.29,0.18,-0.48,-0.1,92.28,0.7,0.87,0.05,16.14,14.39,-0.01,71.78,51.9,11.73,1.1,6.34,40.74,39.51,11.89,-0.3,-0.21,-0.36,-0.54,-0.54,127.97,119.39,96.41,69.49,42.22,22.23,17.71,30.8,28.06,9.45,8.74,5.8,3.96
2025-08-20 14:48:20.967,83.63,31.24,12.41,0.79,0.56,0.61,0.18,-0.16,-0.26,91.46,0.3,1.08,0.05,16.47,14.64,-0.01,70.56,51.9,12.75,1.1,6.42,41.35,40.94,12.14,-0.34,-0.37,-0.32,-0.46,-0.33,127.56,116.94,96.0,71.94,42.22,23.87,17.1,33.04,29.49,9.77,8.91,5.76,4.08
2025-08-20 14:48:21.210,82.41,29.61,11.19,0.47,0.23,0.21,-0.14,-0.73,-0.34,90.64,0.3,0.67,-0.15,16.55,14.31,-0.01,70.15,50.47,12.34,1.71,6.01,40.12,39.92,11.85,-0.54,-0.41,-0.48,-0.58,-0.7,127.56,119.79,95.6,69.49,42.62,22.44,16.9,34.88,31.33,9.77,9.07,5.84,4.21
2025-08-20 14:48:21.459,81.18,29.4,10.99,0.39,0.23,0.13,-0.22,-0.4,-0.18,90.23,0.7,1.08,0.26,16.14,14.23,-0.01,69.95,51.08,12.75,0.69,5.81,41.15,39.1,11.77,-0.3,-0.41,-0.28,-0.38,-0.54,128.78,118.98,94.78,68.67,40.18,21.21,17.51,35.9,35.62,10.18,9.07,6.0,4.13
2025-08-20 14:48:21.710,81.59,30.02,11.8,0.39,0.23,0.29,0.02,-0.32,-0.51,90.23,0.3,0.87,-0.15,15.57,13.91,0.24,70.15,50.47,11.93,0.9,5.73,40.74,39.31,11.28,-0.38,-0.45,-0.44,-0.58,-0.66,126.75,117.76,93.15,66.62,40.38,19.98,15.88,37.94,36.85,9.69,8.87,5.92,4.13
2025-08-20 14:48:21.965,81.18,30.63,11.39,0.23,-0.01,0.13,-0.06,-0.4,-0.51,89.01,0.3,0.67,0.05,15.25,13.74,0.32,70.15,51.28,12.34,1.31,5.87,40.94,38.9,11.12,-0.26,-0.33,-0.32,-0.42,-0.54,128.37,116.53,96.82,69.08,41.2,23.05,15.68,35.29,32.55,9.2,8.58,5.68,4.0
2025-08-20 14:48:22.210,81.59,30.02,11.39,0.63,0.48,0.45,0.26,-0.08,-0.18,90.64,0.91,1.28,0.46,15.49,13.58,0.07,70.15,51.28,11.73,0.29,5.81,40.74,39.31,11.04,-0.5,-0.37,-0.44,-0.54,-0.62,127.16,117.76,96.41,67.85,40.38,22.44,16.49,35.49,30.92,9.2,8.66,5.8,4.13
2025-08-20 14:48:22.460,81.59,29.61,10.58,0.63,0.64,0.61,0.26,-0.24,-0.34,90.64,0.7,1.08,0.26,15.41,13.99,0.16,69.95,51.9,13.16,1.1,5.6,40.12,38.9,11.04,-0.46,-0.58,-0.4,-0.58,-0.66,127.16,118.57,94.37,67.44,41.2,21.82,16.9,35.49,30.3,9.53,8.87,5.84,4.17
2025-08-20 14:48:22.710,82.0,29.81,11.39,1.2,1.13,1.02,0.59,-0.24,-0.1,91.05,0.91,1.28,0.46,15.41,13.58,0.07,71.17,52.1,12.34,1.71,5.54,41.15,39.92,11.08,-0.42,-0.37,-0.44,-0.46,-0.54,127.16,114.09,96.0,68.26,39.57,21.62,15.88,36.1,31.12,9.69,8.91,5.8,4.08
2025-08-20 14:48:22.967,83.63,29.61,11.39,1.12,0.8,0.86,0.35,-0.48,-0.51,90.64,0.5,1.08,-0.35,15.25,13.5,-0.01,70.35,52.1,12.14,2.12,5.34,40.74,40.12,10.75,-0.3,-0.41,-0.44,-0.58,-0.7,126.34,111.64,95.6,70.3,41.4,22.03,15.88,35.69,31.94,9.53,8.95,5.8,4.04
2025-08-20 14:48:23.210,82.81,30.02,11.39,1.28,1.21,0.53,0.26,-0.4,-0.18,91.46,1.11,1.08,0.26,14.92,13.26,-0.09,70.56,51.49,13.16,1.71,5.22,40.12,38.49,10.47,-0.38,-0.33,-0.36,-0.62,-0.54,126.75,118.98,96.41,71.94,43.85,24.89,15.88,36.71,32.96,9.37,8.87,5.88,4.25
2025-08-20 14:48:23.461,81.59,29.4,11.6,0.79,0.8,0.61,-0.06,-0.4,-0.26,91.87,0.91,0.87,-0.15,14.84,13.42,0.07,70.35,51.49,12.55,0.69,5.38,40.53,38.28,10.59,-0.42,-0.45,-0.4,-0.54,-0.54,126.34,115.72,96.82,72.35,42.83,24.07,17.3,34.67,32.35,9.04,8.7,5.88,4.17
2025-08-20 14:48:23.710,83.63,30.42,11.19,0.96,0.72,0.61,0.02,-0.24,-0.26,89.83,1.11,1.69,0.26,15.41,13.66,-0.01,70.56,51.69,12.34,1.31,5.66,40.94,40.53,10.67,-0.42,-0.33,-0.44,-0.67,-0.7,126.75,111.64,94.78,69.9,42.22,22.03,16.29,36.31,32.35,9.04,8.58,5.92,4.21
2025-08-20 14:48:23.960,82.0,30.22,11.19,0.71,0.72,0.45,0.02,-0.48,-0.26,91.05,0.91,0.67,-0.15,15.33,14.07,0.07,70.97,51.49,11.93,1.31,5.62,40.53,38.49,10.8,-0.34,-0.41,-0.48,-0.46,-0.62,125.13,117.35,94.78,68.26,40.38,21.62,16.29,36.1,30.3,9.37,8.74,5.76,4.21
2025-08-20 14:48:24.210,82.0,30.83,11.19,0.79,0.64,0.45,0.1,-0.24,-0.26,90.23,0.91,1.49,0.26,15.57,13.99,-0.09,71.17,51.28,13.16,1.31,5.52,40.94,38.49,10.88,-0.42,-0.45,-0.48,-0.58,-0.58,126.75,113.27,96.0,69.9,40.99,22.23,16.49,35.29,31.74,9.53,8.83,5.72,4.0
2025-08-20 14:48:24.460,82.41,30.63,11.19,0.63,0.56,0.61,0.1,-0.4,-0.43,91.05,0.91,1.28,0.05,15.17,14.15,0.07,70.56,51.49,12.95,1.31,5.42,40.94,38.69,10.96,-0.58,-0.49,-0.48,-0.71,-0.66,124.72,116.94,93.96,67.85,39.98,21.62,16.49,36.1,32.35,9.45,8.87,5.72,4.13
2025-08-20 14:48:24.710,83.22,30.22,11.19,1.28,1.04,0.78,0.43,-0.24,-0.43,91.05,1.32,1.49,0.05,15.49,13.66,-0.09,69.74,51.08,12.75,0.9,5.56,41.15,38.9,10.92,-0.5,-0.49,-0.48,-0.75,-0.58,125.53,117.76,93.96,68.67,39.57,19.78,16.9,35.29,31.94,9.45,8.7,5.88,4.04
2025-08-20 14:48:24.960,82.0,30.22,11.39,0.79,0.8,0.7,0.18,-0.32,-0.43,90.64,0.91,0.47,-0.15,15.49,13.42,-0.01,70.35,51.08,11.93,1.51,5.99,41.35,39.31,11.24,-0.42,-0.37,-0.36,-0.46,-0.58,126.34,121.02,93.56,67.03,38.96,20.19,16.69,34.88,32.76,9.29,8.66,5.76,4.17
2025-08-20 14:48:25.210,82.81,30.42,10.99,0.96,0.88,0.78,0.1,-0.24,-0.18,90.64,0.7,1.49,-0.35,15.49,13.74,0.16,70.76,50.88,12.34,1.1,5.83,40.94,39.31,11.16,-0.42,-0.45,-0.36,-0.5,-0.54,125.94,115.31,93.15,68.26,38.75,20.39,16.49,33.24,27.44,9.53,8.83,5.76,4.0
2025-08-20 14:48:25.460,82.41,30.83,11.39,0.96,0.48,0.45,-0.06,-0.24,-0.26,91.05,0.91,1.08,0.26,15.25,13.82,-0.25,70.76,51.28,12.14,1.31,5.58,40.94,38.08,11.24,-0.5,-0.45,-0.48,-0.58,-0.62,125.53,119.39,93.56,68.67,38.55,20.39,16.29,31.82,29.69,9.94,8.87,5.72,3.96
2025-08-20 14:48:25.710,83.63,31.24,11.8,1.04,0.72,0.78,0.18,-0.24,-0.26,91.05,0.91,1.49,0.26,15.57,14.31,0.16,70.76,51.69,11.93,0.69,5.05,40.74,38.9,10.88,-0.38,-0.45,-0.48,-0.62,-0.58,124.72,115.72,92.74,67.03,38.35,20.19,17.1,31.41,28.06,10.1,9.11,5.84,4.25
2025-08-20 14:48:25.966,84.86,31.03,11.39,0.63,0.64,0.45,-0.06,-0.65,-0.75,89.42,0.3,1.28,-0.76,14.84,13.26,-0.01,69.95,50.67,11.93,1.1,4.93,40.33,39.51,10.59,-0.42,-0.53,-0.48,-0.58,-0.7,125.53,114.09,93.56,65.8,38.14,18.76,15.68,31.41,30.71,9.77,8.78,5.8,4.08
2025-08-20 14:48:26.210,84.04,30.83,11.8,1.04,0.88,0.7,-0.14,-0.24,-0.26,91.46,0.09,1.49,0.46,14.84,13.66,0.07,69.95,50.47,12.34,1.31,4.87,40.53,38.9,10.43,-0.42,-0.41,-0.52,-0.58,-0.58,126.34,107.16,93.15,65.39,38.14,20.19,15.68,32.84,29.08,9.53,8.95,5.92,4.25
2025-08-20 14:48:26.460,82.81,30.63,10.58,0.79,0.64,0.61,-0.14,-0.4,-0.26,89.01,0.3,1.08,0.26,14.43,13.26,0.07,70.35,50.06,12.14,1.1,4.83,41.15,40.12,10.1,-0.38,-0.45,-0.44,-0.71,-0.74,124.72,118.16,92.74,64.98,38.75,18.96,14.86,33.45,29.9,9.12,8.62,5.96,4.13
2025-08-20 14:48:26.710,82.0,30.42,11.6,0.71,0.48,0.37,-0.22,-0.24,-0.02,92.28,0.09,1.28,0.46,14.35,12.93,-0.01,70.35,51.08,12.75,1.31,5.01,40.12,40.33,10.1,-0.46,-0.41,-0.48,-0.62,-0.62,126.34,113.27,93.15,68.26,39.77,19.17,15.88,33.24,31.53,9.04,8.34,5.76,4.04
2025-08-20 14:48:26.967,80.36,29.61,9.77,0.31,0.23,0.13,-0.22,-0.81,-0.75,88.19,-1.34,-0.55,-1.37,14.02,12.6,-0.42,69.13,49.65,11.12,-0.32,5.15,39.51,39.72,10.1,-0.75,-0.58,-0.64,-0.71,-0.74,124.32,106.35,91.52,66.62,40.18,20.8,16.08,33.04,28.26,8.88,8.34,5.59,3.96
2025-08-20 14:48:27.209,82.41,30.83,12.41,0.71,0.48,0.29,0.02,-0.32,-0.18,91.05,0.7,0.87,0.05,14.6,12.93,0.16,69.54,50.67,12.34,1.31,5.17,41.56,40.33,10.31,-0.42,-0.37,-0.36,-0.54,-0.58,126.75,118.98,96.0,72.35,42.83,23.05,16.08,33.86,30.51,9.45,8.46,5.76,4.17
2025-08-20 14:48:27.460,80.77,29.61,10.78,0.71,0.48,0.53,0.02,-0.57,-0.59,89.83,0.09,0.67,-0.35,14.68,12.93,-0.17,70.15,50.67,11.93,0.69,4.95,40.33,39.72,10.35,-0.46,-0.49,-0.56,-0.75,-0.66,125.13,114.09,96.82,70.3,43.64,24.07,15.47,32.43,30.92,9.04,8.5,5.8,3.96
2025-08-20 14:48:27.709,81.59,29.81,11.19,0.63,0.4,0.61,-0.06,-0.32,-0.43,89.83,0.09,1.28,0.05,14.76,13.26,0.07,70.56,50.67,11.93,1.31,4.97,40.53,40.94,10.43,-0.42,-0.29,-0.4,-0.5,-0.58,126.75,121.02,97.63,70.71,42.01,23.87,17.1,31.82,31.53,9.37,8.74,5.8,4.21
2025-08-20 14:48:27.959,81.59,29.4,10.38,0.39,0.23,0.13,-0.31,-0.4,-0.34,90.64,0.3,0.47,0.46,15.08,13.74,0.24,71.58,52.1,12.55,1.71,5.6,41.35,40.12,10.71,-0.46,-0.45,-0.52,-0.54,-0.78,126.34,115.31,98.04,71.12,43.03,23.25,17.51,30.59,28.26,8.96,8.3,5.84,4.13
2025-08-20 14:48:28.210,82.41,30.42,10.78,0.31,0.15,-0.04,-0.22,-0.4,-0.43,90.64,0.3,0.87,0.46,15.57,14.15,0.24,71.58,51.69,12.95,0.9,5.99,40.94,38.9,11.16,-0.63,-0.66,-0.6,-0.75,-0.74,126.75,112.46,97.63,72.76,43.03,23.87,17.1,29.57,27.85,9.45,8.7,5.84,4.08
2025-08-20 14:48:28.461,82.0,29.61,10.99,-0.02,-0.09,0.29,-0.14,-0.4,-0.26,91.05,0.09,0.47,0.46,16.14,14.72,-0.01,70.15,50.47,11.73,0.29,6.26,40.53,39.51,11.65,-0.58,-0.45,-0.6,-0.71,-0.78,125.94,111.64,96.41,70.71,42.01,22.85,17.1,28.14,27.85,9.37,8.74,5.92,4.08
2025-08-20 14:48:28.708,81.18,30.02,9.97,-0.02,-0.25,-0.04,-0.55,-0.81,-0.59,89.01,-0.52,-0.15,-0.56,16.47,14.96,-0.33,70.35,51.49,11.93,0.49,6.4,40.94,39.92,12.1,-0.67,-0.49,-0.6,-0.75,-0.7,125.13,121.83,94.37,69.08,41.4,21.41,17.71,25.9,25.19,9.45,8.7,5.64,3.92
2025-08-20 14:48:28.965,81.59,29.2,9.77,-0.26,-0.41,-0.2,-0.55,-0.57,-0.83,88.6,-0.32,-0.15,-0.35,16.31,14.88,-0.09,69.95,50.67,11.93,-0.53,6.52,40.74,40.12,12.34,-0.58,-0.66,-0.6,-0.83,-0.7,126.75,124.28,94.78,68.67,40.99,20.8,16.9,21.21,18.86,9.77,8.74,5.8,4.04
2025-08-20 14:48:29.210,81.59,28.59,9.16,-0.1,-0.41,-0.36,-0.63,-0.57,-0.51,89.83,-0.93,-0.15,0.05,16.72,14.96,-0.09,69.74,50.67,12.34,0.08,6.44,40.94,39.72,12.22,-0.67,-0.62,-0.6,-0.75,-0.74,126.34,116.94,93.96,69.49,40.38,21.01,17.71,16.72,14.97,9.86,8.95,5.96,4.08
2025-08-20 14:48:29.461,82.41,28.79,9.16,-0.34,-0.33,-0.2,-0.55,-0.48,-0.26,90.23,-0.32,0.06,0.26,16.63,15.21,0.16,69.54,50.67,11.93,0.49,6.21,41.56,40.12,12.46,-0.46,-0.41,-0.44,-0.71,-0.74,127.56,112.46,93.56,69.08,40.99,21.01,18.32,12.43,11.5,10.18,9.27,5.8,4.04
2025-08-20 14:48:29.710,81.18,27.78,9.16,-0.34,-0.74,-0.28,-0.47,-0.57,-0.34,89.42,-0.72,-0.15,0.26,16.14,14.72,0.07,69.13,50.67,12.14,0.29,5.68,40.74,40.74,11.77,-0.58,-0.49,-0.56,-0.71,-0.82,125.53,121.02,93.96,66.62,38.14,18.96,16.29,10.19,8.63,10.26,9.52,5.92,4.33
2025-08-20 14:48:29.967,81.59,27.16,8.75,-0.51,-0.41,-0.2,-0.71,-0.48,-0.67,89.01,-0.93,-0.55,-0.15,15.57,13.91,0.07,68.52,50.06,11.32,0.08,5.17,40.74,39.31,11.2,-0.75,-0.53,-0.68,-0.75,-0.82,125.94,112.46,91.11,65.8,38.14,17.94,15.47,8.55,5.98,10.1,9.36,5.76,4.08
2025-08-20 14:48:30.209,79.54,27.98,8.55,-0.67,-0.58,-0.53,-0.39,-0.65,-0.26,87.37,-0.32,-0.35,-0.15,15.17,13.34,0.07,68.31,49.65,11.53,-0.53,4.91,40.74,39.92,10.43,-0.58,-0.53,-0.52,-0.67,-0.78,125.53,109.61,87.85,60.89,35.7,16.3,14.66,6.92,4.14,9.45,9.11,5.96,4.13
2025-08-20 14:48:30.460,81.18,27.98,8.55,-0.42,-0.33,-0.36,-0.55,-0.48,-0.67,89.01,-0.72,-0.96,-0.35,14.27,12.85,-0.25,68.52,49.45,11.12,-0.12,4.56,40.74,40.53,9.98,-0.58,-0.58,-0.6,-0.71,-0.86,126.75,111.24,89.89,62.53,34.89,15.28,13.85,5.9,4.34,9.29,8.74,5.8,4.13
2025-08-20 14:48:30.710,79.95,27.37,7.53,-0.42,-0.66,-0.53,-0.63,-0.57,-0.51,89.42,-0.52,-0.96,0.26,13.86,12.44,0.07,69.33,49.45,10.92,-0.12,4.28,40.94,39.72,9.41,-0.58,-0.7,-0.77,-0.75,-0.82,125.13,116.94,89.07,62.53,36.72,16.3,13.64,4.88,2.91,9.04,8.5,5.72,4.0
2025-08-20 14:48:30.967,81.18,26.96,7.94,-0.67,-0.82,-0.45,-0.55,-0.65,-0.59,88.19,-1.13,-0.55,-0.15,12.96,12.12,0.24,69.74,50.26,10.51,-0.12,3.95,40.94,38.9,8.64,-0.67,-0.78,-0.64,-0.71,-0.74,125.53,112.46,90.29,63.35,35.7,18.35,12.83,4.07,1.89,8.88,8.38,5.68,3.96
2025-08-20 14:48:31.210,80.36,26.55,7.53,-0.51,-0.5,-0.45,-0.47,-0.65,-0.43,89.01,-0.32,-0.15,0.26,12.56,11.38,0.07,69.13,49.85,10.92,-0.12,3.54,40.33,38.69,8.48,-0.63,-0.58,-0.6,-0.62,-0.74,126.75,120.2,92.33,65.39,37.33,18.14,12.83,3.86,2.3,8.8,8.34,5.8,4.04
2025-08-20 14:48:31.460,79.13,25.74,6.72,-0.59,-0.82,-0.61,-0.71,-0.81,-0.83,86.97,-1.13,-0.55,0.05,12.56,11.63,-0.01,68.52,49.65,10.1,-0.12,3.42,39.71,38.08,7.95,-0.58,-0.74,-0.64,-0.71,-0.66,125.13,110.01,90.29,65.39,37.13,17.73,13.24,2.84,1.27,8.63,8.3,5.92,4.13
2025-08-20 14:48:31.710,79.54,26.35,6.92,-0.59,-0.66,-0.36,-0.39,-0.81,-0.67,88.19,-1.13,-0.15,0.05,12.56,11.55,0.07,67.29,49.04,10.51,0.08,3.62,40.33,39.1,8.03,-0.58,-0.62,-0.6,-0.71,-0.78,125.53,112.05,91.11,64.57,36.92,17.94,13.03,2.84,1.89,8.47,8.05,5.92,4.17
2025-08-20 14:48:31.959,79.13,26.76,7.12,-0.42,-0.66,-0.53,-0.55,-0.65,-0.26,86.97,-0.72,0.26,0.46,12.39,11.38,0.07,68.92,49.45,10.1,0.08,3.77,40.33,38.08,8.15,-0.67,-0.74,-0.6,-0.67,-0.74,125.94,108.38,91.93,65.8,37.74,19.17,13.03,3.25,1.89,8.63,7.81,5.72,3.92
